REGISTER_NAME,AFS_LIC_NUM,AFS_LIC_NAME,AFS_LIC_ABN_ACN,AFS_LIC_START_DT,AFS_LIC_PRE_FSR,AFS_LIC_ADD_LOCAL,AFS_LIC_ADD_STATE,AFS_LIC_ADD_PCODE,AFS_LIC_ADD_COUNTRY,AFS_LIC_LAT,AFS_LIC_LNG,AFS_LIC_CONDITION
AFS Licence,229696,PPF ASSET MANAGEMENT LIMITED,87099091960,13/06/2003,SecDlr 217991,SOUTH WHARF,VIC,3006,Australia,-37.826093,144.946697,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~foreign exchange contracts;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes excluding investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~foreign exchange contracts; and~interests in managed investment schemes limited to:~own managed investment scheme only;~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~general insurance products;~securities;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes excluding investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997); and~superannuation;~arranging for another person to issue, vary or dispose of a financial product in respect of the following classes of financial products:~securities; and~interests in managed investment schemes excluding investor directed portfolio services;~underwriting:~interests in managed investment schemes; and~an issue of securities;~operate the following kinds of registered managed investment schemes (including the holding of any incidental property) in its capacity as responsible entity:~""PPF Enhanced Income Fund"" scheme (ARSN: 099 838 061),~a scheme which only holds the following types of property:~derivatives;~financial assets; and~mortgages;~""PPF Diversified Growth Fund"" scheme (ARSN: 099 838 016),~a scheme which only holds the following types of property:~derivatives;~direct real property;~financial assets; and~mortgages~to retail and wholesale clients."
AFS Licence,229697,CENTRAL VICTORIAN INVESTMENTS LIMITED,35058071631,12/06/2003,SecDlr 55427,BALLARAT CENTRAL,VIC,3350,Australia,-37.17093,143.70369,"This licence authorises the licensee to carry on a financial services business to:~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~securities limited to debentures of the licensee~to retail clients."
AFS Licence,229717,HOOPER & COMPANY FINANCIAL SERVICES PTY. LIMITED,41003533579,1/08/2003,SecDlr 11488,NEUTRAL BAY,NSW,2089,Australia,-33.830446,151.219612,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,229722,AUSBIL INVESTMENT MANAGEMENT LIMITED,26076316473,1/07/2003,SecDlr 167036,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~superannuation;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~foreign exchange contracts;~interests in managed investment schemes excluding investor directed portfolio services; and~superannuation;~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~superannuation; and~underwriting:~interests in managed investment schemes; and~an issue of securities; and~operate the following kinds of registered managed investment schemes (including the holding of any incidental property) in its capacity as responsible entity:~schemes which only hold the following types of property:~derivatives; and~financial assets;~to retail and wholesale clients."
AFS Licence,229754,HUNTLEY MANAGEMENT LIMITED,52089240513,7/01/2004,SecDlr 191189,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice only, for the following classes of financial products:~interests in managed investment schemes limited to:~own managed investment scheme only;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~interests in managed investment schemes limited to:~own managed investment scheme only; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~general insurance products;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~operate the following kinds of registered managed investment schemes (including the holding of any incidental property) in its capacity as responsible entity:~""Base Metals Exploration And Prospecting Project"" scheme (ARSN: 111 059 342),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~primary production - other specialised scheme;~""Ntt Mahogany Project"" scheme (ARSN: 103 557 517),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry;~""Ntt Mahogany Project 2006-2008"" scheme (ARSN: 118 011 457),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry;~""Ntt Land Trust"" scheme (ARSN: 602 458 720),~a scheme which only holds the following types of property:~direct real property;~""Prequin Securities Monthly Income Fund"" scheme (ARSN: 608 870 524),~a scheme which only holds the following types of property:~mortgages;~""Prequin Securities Select Mortgage Fund"" scheme (ARSN: 608 870 748),~a scheme which only holds the following types of property:~mortgages;~""Western Sydney High Yield Property Finance Trust No. 1"" scheme (ARSN: 608 870 462),~a scheme which only holds the following types of property:~mortgages;~""High Yield Property Finance Trust No.1"" scheme (ARSN: 608 870 686),~a scheme which only holds the following types of property:~mortgages;~""The Einstein Buypower Residential Investment Trust"" scheme (ARSN: 621 450 397),~a scheme which only holds the following types of property:~direct real property;~""Tfs Sandalwood Project 2002"" scheme (ARSN: 099 022 170),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry;~""Rny Property Trust"" scheme (ARSN: 115 585 709),~a scheme which only holds the following types of property:~financial assets;~""Solar Cloud Scheme"" scheme (ARSN: 612 098 110),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~primary production - other specialised scheme;~""Ramada Batemans Bay Resort Apartments Scheme"" scheme (ARSN: 612 975 783),~a scheme which only holds the following types of property:~direct real property limited to:~serviced strata schemes;~""Tfs Sandalwood Project 2004"" scheme (ARSN: 108 261 856),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry;~""Tfs Sandalwood Project 2005"" scheme (ARSN: 113 492 890),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry;~""Tfs Sandalwood Project 2003"" scheme (ARSN: 104 124 414),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry; and~""Tfs Premium Sandalwood Project 2004"" scheme (ARSN: 108 714 736),~a scheme that is promoted to raise funds solely to finance primary production ventures as an active commercial enterprise limited to:~forestry; and~provide the following custodial or depository services:~operate custodial or depository services other than investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,229757,EQUITY TRUSTEES SUPERANNUATION LIMITED,50055641757,1/10/2003,SecDlr 16279,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~interests in managed investment schemes including:~investor directed portfolio services; and~superannuation; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,229760,ACCESS FINANCIAL MANAGEMENT PTY LTD,27097442914,22/09/2003,SecDlr 213481,MALVERN,VIC,3144,Australia,-37.854299,145.051126,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation;~to retail and wholesale clients."
AFS Licence,229809,EILDON FUNDS MANAGEMENT LIMITED,72066092028,17/12/2003,SecDlr 160126,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~operate the following kinds of registered managed investment schemes (including the holding of any incidental property) in its capacity as responsible entity:~""Tba"" scheme (ARSN: xxx xxx xxx),~a scheme which only holds the following types of property:~direct real property; and~financial assets;~to retail and wholesale clients."
AFS Licence,229820,APOLLAN INVESTMENTS PTY. LIMITED,86088141922,30/06/2003,SecDlr 199986,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice only, for the following classes of financial products:~derivatives; and~securities; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~derivatives; and~securities; and~underwriting:~interests in managed investment schemes; and~an issue of securities;~to wholesale clients."
AFS Licence,229823,ING BANK (AUSTRALIA) LIMITED,24000893292,29/09/2003,SecDlr 207197,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~superannuation; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~derivatives;~foreign exchange contracts;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~superannuation;~to retail and wholesale clients."
AFS Licence,229831,SECURE ENTERPRISES PTY LTD,30060973908,14/08/2003,,NORTH SYDNEY,NSW,2060,Australia,-33.836292,151.210964,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~general insurance products; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~to retail and wholesale clients."
AFS Licence,229832,JULLIARD ADVISORY GROUP PTY LIMITED,90087759706,1/07/2003,SecDlr 188696,LANE COVE,NSW,2066,Australia,-33.812375,151.17351,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,229841,PITCHER PARTNERS CORPORATE PTY. LTD.,28082323868,20/06/2003,InvAdv 181097,DOCKLANDS,VIC,3008,Australia,-37.814651,144.938302,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes including:~investor directed portfolio services; and~securities; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes including:~investor directed portfolio services; and~securities;~to retail and wholesale clients."
AFS Licence,229843,WHITE FUNDS MANAGEMENT PTY LTD,76074709210,18/07/2003,SecDlr 165676,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation;~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~derivatives;~interests in managed investment schemes excluding investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~securities; and~superannuation; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation; and~provide the following custodial or depository services:~operate custodial or depository services other than investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,229846,OMNIPORT LIMITED,52097093911,22/07/2003,SecDlr 211667,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities; and~superannuation;~to retail clients."
AFS Licence,229847,PHOENIX INSURANCE BROKERS PTY. LTD.,40009419872,30/09/2003,InsGen 60126,SOUTH PERTH,WA,6151,Australia,-31.988505,115.853916,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~to retail and wholesale clients."
AFS Licence,229848,TAG INSURANCE BROKERS PTY LTD,81074966957,30/08/2003,InsGen 30583,BENTLEIGH,VIC,3204,Australia,-37.933789,145.041468,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~general insurance products; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~general insurance products;~to retail and wholesale clients."
AFS Licence,229850,RUSSELL INVESTMENTS FINANCIAL SOLUTIONS PTY LTD,84010799041,3/07/2003,SecDlr 10977,SYDNEY,NSW,2000,Australia,-33.907256,151.034287,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes excluding investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997); and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes excluding investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997); and~superannuation;~to retail and wholesale clients."
AFS Licence,229867,NETVEST PTY LTD,62008111788,1/07/2003,SecDlr 178734,FULLARTON,SA,5063,Australia,-34.945725,138.624971,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~life products limited to:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997); and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~life products limited to:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997); and~superannuation;~to retail clients."
AFS Licence,229880,SUNCORP LIFE & SUPERANNUATION LIMITED,87073979530,1/09/2003,,BRISBANE,QLD,4000,Australia,-27.46758,153.027892,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~interests in managed investment schemes limited to:~investor directed portfolio services; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~interests in managed investment schemes limited to:~investor directed portfolio services;~to retail and wholesale clients."
AFS Licence,229881,INDUSTRY FUNDS INVESTMENTS LTD,17006883227,15/10/2003,SecDlr 181528,MELBOURNE,VIC,3000,Australia,-38.002282,145.083949,"This licence authorises the licensee to carry on a financial services business to:~provide general financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products; and~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~superannuation;~to retail and wholesale clients."
AFS Licence,229882,SUNCORP-METWAY LIMITED,66010831722,1/09/2003,SecDlr 10934,BRISBANE,QLD,4000,Australia,-27.46758,153.027892,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~general insurance products;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~standard margin lending facility;~provide general financial product advice for the following classes of financial products:~superannuation; and~deal in a financial product by:~issuing, applying for, acquiring, varying or disposing of a financial product in respect of the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~interests in managed investment schemes excluding investor directed portfolio services;~securities; and~standard margin lending facility; and~arranging for another person to issue, apply for, acquire, vary or dispose of a financial product in respect of the following classes of financial products:~superannuation; and~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~derivatives;~foreign exchange contracts;~debentures, stocks or bonds issued or proposed to be issued by a government;~interests in managed investment schemes excluding investor directed portfolio services; and~securities; and~arranging for another person to apply for, acquire, vary or dispose of financial products in respect of the following classes of products:~superannuation; and~make a market for the following financial products:~foreign exchange contracts;~derivatives;~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body; and~limited to financial products other than:~derivatives;~foreign exchange contracts; and~debentures, stocks or bonds issued or proposed to be issued by a government and/or debentures issued by any other body;~to retail and wholesale clients."
AFS Licence,229883,MCPHERSON & ASSOCIATES PTY. LTD.,15087681561,1/07/2003,SecDlr 189143,BRISBANE,QLD,4000,Australia,-27.46758,153.027892,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products limited to:~basic deposit products;~deposit products other than basic deposit products;~debentures, stocks or bonds issued or proposed to be issued by a government;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~interests in managed investment schemes limited to:~MDA services;~retirement savings accounts (""RSA"") products (within the meaning of the Retirement Savings Account Act 1997);~securities;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
AFS Licence,229885,SUNCORP FINANCIAL SERVICES PTY LTD,50010844621,1/09/2003,SecDlr 10973,BRISBANE,QLD,4000,Australia,-27.46758,153.027892,"This licence authorises the licensee to carry on a financial services business to:~provide financial product advice for the following classes of financial products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~general insurance products;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~standard margin lending facility; and~superannuation; and~deal in a financial product by:~applying for, acquiring, varying or disposing of a financial product on behalf of another person in respect of the following classes of products:~deposit and payment products including:~basic deposit products;~deposit products other than basic deposit products; and~non-cash payment products;~general insurance products;~life products including:~investment life insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds; and~life risk insurance products as well as any products issued by a Registered Life Insurance Company that are backed by one or more of its statutory funds;~interests in managed investment schemes including:~investor directed portfolio services;~standard margin lending facility; and~superannuation;~to retail and wholesale clients."
